w,Int,y1,y2,y3,y4,y5,y6,y7,y8,y9,ytot,y10,name,P,run
13.2453076,0.053930827339272486,8.513695892486533e-5,2.0026908469394754e-5,3.63122185188468e-5,7.157117699886111e-6,7.852740934488162e-6,6.974411032305215e-4,0.0012356372490814496,0.004517127600329792,0.001312885795371877,0.007919568929330567,NA,I2@SWNT65_out,Out of cell,0
14.2211228,0.052128010060991416,8.572078407500256e-5,2.017884348769887e-5,3.6572606877129145e-5,7.214730923667914e-6,7.939854804641836e-6,7.08368383468266e-4,0.001256376337270655,0.0046256812826426155,0.0013371569337389394,0.00808521740002977,NA,I2@SWNT65_out,Out of cell,0
15.196938,0.03285805071636066,8.631113147688866e-5,2.033263483919305e-5,3.683583826822509e-5,7.273079991236769e-6,8.028490533536918e-6,7.195682603816688e-4,0.0012776639635556644,0.0047382988295066675,0.0013621321408204326,0.008256434870299171,NA,I2@SWNT65_out,Out of cell,0
16.1727532,0.002197446956533373,8.690749941885065e-5,2.0488182181542697e-5,3.7102079929358994e-5,7.332148178870246e-6,8.118597950006105e-6,7.31029027365027e-4,0.0012994917660752601,0.004855047135811677,0.001387804727127383,0.008433338406195805,NA,I2@SWNT65_out,Out of cell,0
17.148568400000002,0.0338830476642813,8.750955342643988e-5,2.064535172496835e-5,3.737099738608219e-5,7.391868591678611e-6,8.210143606604533e-6,7.427557015350705e-4,0.0013218580724572,0.004976026543892246,0.001414179709776521,0.008615961455164536,NA,I2@SWNT65_out,Out of cell,0
18.1243836,0.003291696839049223,8.811779521132932e-5,2.080431070669434e-5,3.764275787561899e-5,7.452324848274029e-6,8.303227845666801e-6,7.547633342419889e-4,0.0013448046920075658,0.005101571528197032,0.0014413089323073887,0.008804755557711057,NA,I2@SWNT65_out,Out of cell,0
19.1001988,0.020934019897884952,8.857853376435942e-5,2.0924888745436516e-5,3.784845966154531e-5,7.498181295185408e-6,8.37416987622773e-6,7.639663986968876e-4,0.0013624181164740372,0.005198836697867558,0.001462178465531572,0.008950636588494414,NA,I2@SWNT65_out,Out of cell,0
20.076014,0.042595989985835005,8.904228258742745e-5,2.104626952285548e-5,3.805583381971493e-5,7.544405663990314e-6,8.44588119802058e-6,7.733316832593866e-4,0.0013803676877614127,0.005298961624074133,0.0014834961945169604,0.009100297180547636,NA,I2@SWNT65_out,Out of cell,0
21.0518292,0.04440650017643528,8.96670808575256e-5,2.1210011489197314e-5,3.833528722157093e-5,7.606785148665532e-6,8.543096196523807e-6,7.861019177092515e-4,0.0014048763029870241,0.005437066123926128,0.001512669055929145,0.009306065861363686,NA,I2@SWNT65_out,Out of cell,0
22.0276444,0.011837993956046714,9.029756519325097e-5,2.1375492722672187e-5,3.8617416419016206e-5,7.669867029682935e-6,8.64188322493574e-6,7.991748515351541e-4,0.0014300170749206042,0.005580455320066962,0.001542676431090738,0.009518925400491342,NA,I2@SWNT65_out,Out of cell,0
23.0034596,0.016660239182678237,9.093473901794957e-5,2.1542880460504422e-5,3.890272312372377e-5,7.73371820193226e-6,8.742392796758275e-6,8.125755703207444e-4,0.0014558318128682355,0.005729547305557461,0.0015735751806580116,0.009739377509603598,NA,I2@SWNT65_out,Out of cell,0
23.9792748,-0.019576287768436652,9.157943851774303e-5,2.1712408834808088e-5,3.919137457291794e-5,7.798439007748102e-6,8.844741978048443e-6,8.263274872774282e-4,0.0014823773774861905,0.005884827068348182,0.0016054422337541579,0.009968107861320203,NA,I2@SWNT65_out,Out of cell,0
24.95509,0.012812729428567128,9.223015855761238e-5,2.1883760094856956e-5,3.948303629215005e-5,7.863895657350995e-6,8.948763531581915e-6,8.40415551055016e-4,0.0015096219937018461,0.006046294608439125,0.001638244142934311,0.010204999389584132,NA,I2@SWNT65_out,Out of cell,0
25.930905199999998,0.012769364816298272,9.272267218326525e-5,2.2013569628382167e-5,3.970378942826611e-5,7.913531665532241e-6,9.027967081024763e-6,8.512107138855395e-4,0.0015305350086043553,0.0061716221843522824,0.0016634819124580027,0.01038820776883802,NA,I2@SWNT65_out,Out of cell,0
26.9067204,3.090543905624691e-4,9.321886502785336e-5,2.214446620386552e-5,3.992638217384979e-5,7.963602490496744e-6,9.108240948703326e-6,8.622216127354492e-4,0.0015519012363847996,0.006301113967151265,0.0016893351149672299,0.010576918252772377,NA,I2@SWNT65_out,Out of cell,0
27.8825356,-0.001983249519611073,9.388747945072607e-5,2.2321085436480795e-5,4.0226238517074083e-5,8.031216500293502e-6,9.217045486852645e-6,8.772512220860168e-4,0.00158111256235858,0.006480208310686626,0.001724772682802829,0.010837039031495788,NA,I2@SWNT65_out,Out of cell,0
28.8583508,0.017360695573063436,9.456228165089898e-5,2.2499460659951536e-5,4.052910513033633e-5,8.099532906432444e-6,9.327606015857434e-6,8.926437362133813e-4,0.0016110948519365237,0.00666664436837009,0.001761257155662736,0.011106658884561162,NA,I2@SWNT65_out,Out of cell,0
29.834166,0.04229379232147008,9.524544571228842e-5,2.2680310994342362e-5,4.083598543698251e-5,8.16885273591737e-6,9.44035735250095e-6,9.084760842407347e-4,0.0016419936015037973,0.006861592800771967,0.0017989775116104443,0.011387400013044504,NA,I2@SWNT65_out,Out of cell,0
30.8099812,0.005068160875520317,9.593446307652943e-5,2.286295076703353e-5,4.1145708776442295e-5,8.238941856634219e-6,9.554931574889666e-6,9.246964226285344e-4,0.0016737218477037494,0.0070647191334436,0.0018378367530558423,0.011678727257827958,NA,I2@SWNT65_out,Out of cell,0
31.7857964,0.00978535102257201,9.64574138770104e-5,2.3001674044615545e-5,4.1380844313850754e-5,8.292190188860998e-6,9.642396643214435e-6,9.37167302446848e-4,0.0016981568785506553,0.007223176403496596,0.0018678458005896785,0.011905116288403938,NA,I2@SWNT65_out,Out of cell,0
32.761611599999995,0.014130859783294007,9.698354218475365e-5,2.3141434192988415e-5,4.161731774905386e-5,8.345890061593471e-6,9.730965477219782e-6,9.498873657294135e-4,0.0017231253961431752,0.007387119054507628,0.0018985923642828118,0.01213856272984666,NA,I2@SWNT65_out,Out of cell,0
33.7374268,-0.01070013863965897,9.769162459256832e-5,2.3329642965249777e-5,4.193590466140315e-5,8.418236884838776e-6,9.85084111961977e-6,9.672298658924697e-4,0.001757231755673105,0.007614076691646334,0.001940716076347138,0.012460494386682565,NA,I2@SWNT65_out,Out of cell,0
34.713242,0.0292495731269849,9.840857057327248e-5,2.352052753310043e-5,4.225867250436071e-5,8.491670750042227e-6,9.973191872939846e-6,9.85084111961977e-4,0.0017924301742779114,0.007852088709313273,0.001984339906313707,0.01279659103641925,NA,I2@SWNT65_out,Out of cell,0
35.6890572,0.014297979941567313,9.913203880572555e-5,2.3713335329030878e-5,4.2584617854580545e-5,8.565907353922466e-6,1.0097566196674322e-5,0.0010033982603983925,0.0018286136201340238,0.00810082063305979,0.002029341771008758,0.01314626734877156,NA,I2@SWNT65_out,Out of cell,0
36.6648724,0.006023182424036672,9.986403613661944e-5,2.390868513077115e-5,4.291440966095997e-5,8.641214276038416e-6,1.0224398907606451e-5,0.0010222458955804219,0.0018659376238600695,0.00836176087418242,0.0020759290445904613,0.013511429828096859,NA,I2@SWNT65_out,Out of cell,0
37.6406876,0.009621441819005842,1.0060422809150554e-4,2.4106476595986644e-5,4.3248215160723334e-5,8.717474450333052e-6,1.0353623110846506e-5,0.0010416253451358218,0.0019044088749450207,0.008635444591799022,0.0021241301573869517,0.013892630357235437,NA,I2@SWNT65_out,Out of cell,0
38.6165028,0.015121757061173705,1.0116380384411484e-4,2.4256153911762295e-5,4.350074336946215e-5,8.775238187616752e-6,1.0451958598752745e-5,0.001056487717262059,0.0019339780885788682,0.008848889461211835,0.0021612902686331537,0.014188774034079603,NA,I2@SWNT65_out,Out of cell,0
39.592318,0.016263301630730174,1.0172873118790273e-4,2.440741998116909e-5,4.3755612899341593e-5,8.83365415007534e-6,1.0551849392845257e-5,0.00107170630467612,0.001964313248700149,0.009071181179791723,0.002199535749465259,0.014496038986341738,NA,I2@SWNT65_out,Out of cell,0
40.568133200000005,9.454672858903627e-4,1.0249032950750311e-4,2.461158318463157e-5,4.409945263256477e-5,8.912556672514397e-6,1.068746205805473e-5,0.0010925323562219775,0.0020059135082523207,0.009380820900639348,0.002252153597356314,0.014922209605102743,NA,I2@SWNT65_out,Out of cell,0
41.543948400000005,0.02189601858340037,1.0325878455330102e-4,2.481785357712061e-5,4.444663711027455e-5,8.992362275964833e-6,1.0825365873237528e-5,0.0011139203248415846,0.002048747978520051,0.009705729380068332,0.0023065508493142436,0.015367278030213077,NA,I2@SWNT65_out,Out of cell,0
42.519763600000005,0.018110787971629877,1.0403593593476411e-4,2.5026716146586772e-5,4.479783528136827e-5,9.073204750206122e-6,1.0965978931454478e-5,0.0011359421225414037,0.0020929671730052363,0.010047712780101447,0.002362929862380488,0.015833468516756335,NA,I2@SWNT65_out,Out of cell,0
43.495578800000004,6.602102506384281e-4,1.0482161641466804e-4,2.523820434047492e-5,4.515338162029457e-5,9.155150990127986e-6,1.1109317956428015e-5,0.001158619490160598,0.0021386246076196625,0.010407975208753866,0.002421380944656185,0.016322068791359858,NA,I2@SWNT65_out,Out of cell,0
44.471394000000004,0.004435024157417054,1.0561800007692914e-4,2.5452819870458047e-5,4.5513777838726456e-5,9.238384956677197e-6,1.1255767593774094e-5,0.0011820260120778724,0.0021858841748431733,0.01078860713132972,0.0024821449177443713,0.01683575464961293,NA,I2@SWNT65_out,Out of cell,0
45.4472092,-0.004054465819219906,1.0621971961006969e-4,2.5615123596670643e-5,4.578620727716058e-5,9.301366495360003e-6,1.1367181032622966e-5,0.001199987289970951,0.0022222315131791293,0.011086523522751789,0.0025290415801910854,0.017236070393492467,NA,I2@SWNT65_out,Out of cell,0
46.4230244,0.018251735504295492,1.0682695797161317e-4,2.5779166590016275e-5,4.606114527395966e-5,9.365083877829862e-6,1.1480450804661906e-5,0.0012184084702309378,0.0022595923090945277,0.011398303880070841,0.0025774266539343393,0.017653226925862065,NA,I2@SWNT65_out,Out of cell,0
47.3988396,0.009210202139633049,1.0764424628691555e-4,2.6000187305691253e-5,4.643157572585137e-5,9.45099363996836e-6,1.1633957852874725e-5,0.001243599413331817,0.002310812053790181,0.011833672546170017,0.0026440021205680047,0.018233255791006986,NA,I2@SWNT65_out,Out of cell,0
48.3746548,0.004104269064625481,1.0847089988678038e-4,2.6224051054179844e-5,4.680635434557565e-5,9.538074062677167e-6,1.1790558789737655e-5,0.0012695763713870488,0.002363782772224573,0.012294294033143072,0.002713171436551033,0.018843671659812728,NA,I2@SWNT65_out,Out of cell,0
49.35047,0.018262254725705866,1.0930708600843208e-4,2.645079128292692e-5,4.7185815607581205e-5,9.626358593401154e-6,1.1950337233862864e-5,0.0012963694470970127,0.0024185880830098687,0.012782091569069811,0.0027850667192906467,0.019486631892473155,NA,I2@SWNT65_out,Out of cell,0
50.3262852,0.030598625644490455,1.1015280465187063e-4,2.668045816309978e-5,4.7569792274643655e-5,9.715847232140319e-6,1.2113360080140078e-5,0.0013240187773955478,0.002475308260013747,0.013299255961588955,0.0028598334651720124,0.02016464504735322,NA,I2@SWNT65_out,Out of cell,0
51.3021004,0.014066155701200596,1.1100839029154464e-4,2.6913085142143283e-5,4.795845158398737e-5,9.806590150061962e-6,1.2279694223459035e-5,0.0013525527926107905,0.002534038628454076,0.013848145255563566,0.00293762386006927,0.020880320025152478,NA,I2@SWNT65_out,Out of cell,0
52.2779156,-0.006533757669917201,1.1165626729860038e-4,2.7089453518922057e-5,4.82529563360331e-5,9.875458439041196e-6,1.2406593829280898e-5,0.0013745327810045273,0.0025793933636924643,0.01428108898190995,0.0029979479992574666,0.021442220375179993,NA,I2@SWNT65_out,Out of cell,0
53.2537308,2.717721961425059e-4,1.1231033208295636e-4,2.726774512378063e-5,4.8550304120892445e-5,9.94511274297478e-6,1.2535684242741488e-5,0.0013971114786613665,0.002626111082309145,0.014736843865654993,0.0030603475523996036,0.02203102919460225,NA,I2@SWNT65_out,Out of cell,0
54.229546,-0.0036267666522285203,1.1319117054350425e-4,2.7508081738865766e-5,4.895100451038794e-5,1.0039066615603568e-5,1.2710815064060219e-5,0.0014280453480457495,0.0026902984013793727,0.015377278816228034,0.0031464513097183224,0.02285447183975998,NA,I2@SWNT65_out,Out of cell,0
55.2053612,-0.007218885096320279,1.1408187600028766e-4,2.7751562413768307e-5,4.935638754216469e-5,1.0134341662304563e-5,1.2889608380591786e-5,0.001460012743476494,0.002756852127173875,0.01605989099477718,0.003236202510899686,0.02372718257120543,NA,I2@SWNT65_out,Out of cell,0
56.1811764,0.0043840820265137895,1.1498311740220385e-4,2.7998254043377997e-5,4.9767122165120007e-5,1.0230988054245067e-5,1.3072164534670786e-5,0.0014930588190041692,0.0028258876533774394,0.016788493410017178,0.003329806857729621,0.024653292148379555,NA,I2@SWNT65_out,Out of cell,0
57.1569916,0.016323925124549922,1.1589522922370153e-4,2.8248223522584554e-5,5.01827066675809e-5,1.032900579142508e-5,1.325860059235425e-5,0.0015272354181683177,0.002897542114514017,0.017567300440001137,0.0034274934652054594,0.025637499937286045,NA,I2@SWNT65_out,Out of cell,0
58.1328068,-0.002993880789961753,1.1681804422755633e-4,2.850155447000015e-5,5.060347552399604e-5,1.0428428321289466e-5,1.3449067067144072e-5,0.0015625943845084815,0.002971942610874099,0.01840101145073275,0.0035295248957694,0.026684873225822095,NA,I2@SWNT65_out,Out of cell,0
59.108622,-5.011631348952175e-4,1.1751692858803285e-4,2.8693659869588412e-5,5.092239691079399e-5,1.0503869033184884e-5,1.3594446386254438e-5,0.0015898808100302199,0.0030295357661889815,0.019063371201415494,0.0036088789587141465,0.027512898170926475,NA,I2@SWNT65_out,Out of cell,0
60.084437199999996,0.003080342434940539,1.1822266967470686e-4,2.8887905905648107e-5,5.124466304207856e-5,1.0580246273536551e-5,1.3742468053509223e-5,0.001617964957112014,0.003089001978416364,0.019765968228272122,0.0036912265679744064,0.028386813010387108,NA,I2@SWNT65_out,Out of cell,0
61.060252399999996,0.011913963137571012,1.1917324605780052e-4,2.914979939894942e-5,5.167897811366445e-5,1.0683297851168904e-5,1.3943420302264558e-5,0.0016565248439258603,0.0031709064090321482,0.02076104643676008,0.003805198736355533,0.02961829775918843,NA,I2@SWNT65_out,Out of cell,0
62.036067599999996,0.011419425941503764,1.2013502733492432e-4,2.9415255045128963e-5,5.2118644776428915e-5,1.07878378400978e-5,1.4148770890019785e-5,0.0016964694549571624,0.0032560903616170502,0.021832167411151043,0.003924489048470365,0.03093584278363015,NA,I2@SWNT65_out,Out of cell,0
63.011882799999995,0.008290032828667136,1.2110851521775124e-4,2.9684323015354054e-5,5.2563997504820603e-5,1.0893916411490537e-5,1.435868705399923e-5,0.001737869029840138,0.0033447411418623205,0.02298720802471097,0.004049431978767562,0.03234784339237365,NA,I2@SWNT65_out,Out of cell,0
63.987697999999995,0.01850265823568073,1.220938769435056e-4,2.99570702045144e-5,5.301486906161522e-5,1.1001550289069542e-5,1.4573285860259921e-5,0.0017807971529534934,0.003437025986992289,0.02423513219266397,0.004180362001695786,0.03386403279187494,NA,I2@SWNT65_out,Out of cell,0
64.9635132,0.0138145974683629,1.230899418516171e-4,3.0233279204218393e-5,5.3471092209588384e-5,1.111067257794509e-5,1.479245024274483e-5,0.001825278909880877,0.0035330703249252036,0.025584435566006026,0.004317513249369098,0.03549309059407679,NA,I2@SWNT65_out,Out of cell,0
65.9393284,0.01427115509078473,1.238445162077956e-4,3.044272710396971e-5,5.381693878950353e-5,1.1193488451433474e-5,1.4959871428021935e-5,0.0018596712450644115,0.0036076079558092357,0.026666443683700896,0.004424561796662949,0.03679252382712354,NA,I2@SWNT65_out,Out of cell,0
66.9151436,0.026598695884124675,1.2460761966241496e-4,3.0654884246755185e-5,5.4166799062802596e-5,1.1277474985492172e-5,1.5130704252675376e-5,0.0018952074828623656,0.0036849050008947197,0.02782735432383482,0.004536226091348317,0.03817958936571938,NA,I2@SWNT65_out,Out of cell,0
67.8909588,0.031488645428654094,1.2563545964314922e-4,3.0941027137584396e-5,5.4638240798189827e-5,1.1390811652420844e-5,1.5362796072601024e-5,0.0019440992853953405,0.0037916357974623425,0.029488722357777285,0.004691372064359574,0.04015382479893905,NA,I2@SWNT65_out,Out of cell,0
68.866774,0.027797836953740513,1.266760096529326e-4,3.1231183721797534e-5,5.5116037548101596e-5,1.1505854139037684e-5,1.5600239483705243e-5,0.0019949009370301683,0.0039030826837560813,0.03130083802573112,0.004854545424138687,0.04229345784702142,NA,I2@SWNT65_out,Out of cell,0
69.8425892,0.041910819077753604,1.277272628450731e-4,3.152478539283188e-5,5.559901865196763e-5,1.1622401760673498e-5,1.5842733458984234e-5,0.002047602403533388,0.00401921221233107,0.03327771580709521,0.005025913407909986,0.044612870911258914,NA,I2@SWNT65_out,Out of cell,0
70.8184044,0.027005768011867156,1.287937346246277e-4,3.182311987731478e-5,5.608919095647987e-5,1.1740956229001278e-5,1.609136504039615e-5,0.0021025197632589853,0.004140843845586526,0.03544893996685358,0.005206763742300817,0.04714350458982562,NA,I2@SWNT65_out,Out of cell,0
71.7942196,0.04254314302294662,1.29873752619353e-4,3.2125685463573226e-5,5.65860527499653e-5,1.1861316859351822e-5,1.6345916819549363e-5,0.0021596680675571495,0.004268061202134616,0.03783474620915022,0.005397430901759838,0.049906765247435834,NA,I2@SWNT65_out,Out of cell,0
72.7700348,0.03983757920773037,1.3096464103365984e-4,3.243191354504452e-5,5.7088266134629315e-5,1.1983299690778374e-5,1.660595397966061e-5,0.002219038954566663,0.0044009144531426386,0.04045853102166893,0.005598215913290844,0.052925898858271474,NA,I2@SWNT65_out,Out of cell,0
73.74585,0.0363965060799093,1.317933014802167e-4,3.2664808103646944e-5,5.746973424332681e-5,1.2076133074004145e-5,1.680526730361751e-5,0.0022651981008540807,0.004504634979672316,0.042600338153667594,0.005756104576781118,0.0553772620925056,NA,I2@SWNT65_out,Out of cell,0
74.7216652,0.058209257249315575,1.3263049102521437e-4,3.2900445352728396e-5,5.785571775708125e-5,1.2170153841522663e-5,1.7008577597235903e-5,0.002312969413984042,0.004612486265642952,0.04493329743307585,0.0059214520204765265,0.05803282197764708,NA,I2@SWNT65_out,Out of cell,0
75.6974804,0.055799536083939706,1.3375616478218186e-4,3.321777798589521e-5,5.837498933862696e-5,1.229686948639776e-5,1.728460263599313e-5,0.002378787295991491,0.004761762212080215,0.048323195970251843,0.006152021981660766,0.06187058180157973,NA,I2@SWNT65_out,Out of cell,0
76.6732956,0.0622838249829,1.3489856226158245e-4,3.354026152557141e-5,5.890212106971618e-5,1.242584283380132e-5,1.756791921773116e-5,0.0024475836729642634,0.004918697623391806,0.05210760711962311,0.006396639869688755,0.06612777258413287,NA,I2@SWNT65_out,Out of cell,0
77.6491108,0.06353358876032063,1.360543387189294e-4,3.386721029913722e-5,5.943594228977863e-5,1.2556722685562245e-5,1.785794201216484e-5,0.0025193184079685196,0.005083292499577727,0.05633553138791845,0.006655673606454019,0.0708533948320353,NA,I2@SWNT65_out,Out of cell,0
78.624926,0.09039757305340052,1.3722466481479314e-4,3.419900895220862e-5,5.997678747326295e-5,1.2689642831459999e-5,1.8155189454689582e-5,0.002594235667351782,0.005256249236980165,0.061080887628291856,0.006930477813473634,0.07612404319403031,NA,I2@SWNT65_out,Out of cell,0
79.6007412,0.09976754025818084,1.384102094980709e-4,3.453532301033694e-5,6.052532556906647e-5,1.2824670166384314e-5,1.8459862229974597e-5,0.002672524429177544,0.005438086270994544,0.0664282978762545,0.007222390388542243,0.08202601207787234,NA,I2@SWNT65_out,Out of cell,0
80.5765564,0.09804282276366202,1.3930860786717352e-4,3.4790694251889366e-5,6.0940910071527364e-5,1.2927270203510979e-5,1.8693074539303256e-5,0.002733442260512114,0.005580371701454797,0.0708677772333277,0.007452692770167555,0.0869011444043261,NA,I2@SWNT65_out,Out of cell,0
81.5523716,0.10485138464059886,1.4021787665585757e-4,3.504974471237706e-5,6.136218063961549e-5,1.303134192821175e-5,1.893153809747589e-5,0.0027967816868549873,0.0057290957650517685,0.0758093027378406,0.0076956382859522405,0.09229956200570948,NA,I2@SWNT65_out,Out of cell,0
82.5281868,0.12604535807998288,1.4144088247738536e-4,3.5398434325105824e-5,6.192878035564669e-5,1.3171704130592205e-5,1.925564383822809e-5,0.0028843487698865964,0.0059359013166586675,0.08314583253198829,0.00803650119658234,0.10027376733622878,NA,I2@SWNT65_out,Out of cell,0
83.504002,0.1304915269260293,1.426824516308138e-4,3.575297724068614e-5,6.250474535624037e-5,1.331460833878248e-5,1.9588763665371695e-5,0.0029762606760063083,0.0061544636451359895,0.09155870110192607,0.00840084421350842,0.10936411390192875,NA,I2@SWNT65_out,Out of cell,0
84.4798172,0.1434591013006039,1.43937566999413e-4,3.6112370035772046e-5,6.308723260858295e-5,1.3459536117387154e-5,1.9929860708115855e-5,0.003072413718135038,0.006384766026761301,0.10121364053696529,0.008789235943293202,0.11973650102934512,NA,I2@SWNT65_out,Out of cell,0
85.4556324,0.17126530011556093,1.4521074398823989e-4,3.647744889648517e-5,6.367858343381504e-5,1.3606989178079214e-5,2.0280272864255217e-5,0.0031733781752077504,0.0066283972151657405,0.11238190961496974,0.00920505457786816,0.13166787356196893,NA,I2@SWNT65_out,Out of cell,0
